id,tag,donor,distSpatial,donors,distSpatials
cat-5214,hlr,cat-8579,202,cat-8579,202
cat-522,hlr,cat-8579,246,cat-8579,246
cat-5224,hlr,cat-8579,198,cat-8579,198
cat-5236,hlr,cat-8579,212,cat-8579,212
cat-5237,hlr,cat-8579,215,cat-8579,215
cat-5238,hlr,cat-8579,218,cat-8579,218
cat-5239,hlr,cat-8579,222,cat-8579,222
cat-5241,hlr,cat-8579,210,cat-8579,210
cat-5242,hlr,cat-8579,213,cat-8579,213
cat-5243,hlr,cat-8579,215,cat-8579,215
cat-53,hlr,cat-8579,254,cat-8579,254
cat-530,hlr,cat-8579,238,cat-8579,238
cat-533,hlr,cat-8579,247,cat-8579,247
cat-535,hlr,cat-8579,240,cat-8579,240
cat-538,hlr,cat-8579,251,cat-8579,251
cat-543,hlr,cat-8579,265,cat-8579,265
cat-544,hlr,cat-8579,267,cat-8579,267
cat-5441,hlr,cat-8579,196,cat-8579,196
cat-546,hlr,cat-8579,273,cat-8579,273
cat-547,hlr,cat-8579,266,cat-8579,266
cat-5472,hlr,cat-8579,198,cat-8579,198
cat-5473,hlr,cat-8579,197,cat-8579,197
cat-548,hlr,cat-8579,260,cat-8579,260
cat-549,hlr,cat-8579,260,cat-8579,260
cat-5493,hlr,cat-8579,210,cat-8579,210
cat-5497,hlr,cat-8579,212,cat-8579,212
cat-5498,hlr,cat-8579,218,cat-8579,218
cat-550,hlr,cat-8579,262,cat-8579,262
cat-5501,hlr,cat-8579,208,cat-8579,208
cat-5502,hlr,cat-8579,205,cat-8579,205
cat-5503,hlr,cat-8579,204,cat-8579,204
cat-551,hlr,cat-8579,257,cat-8579,257
cat-552,hlr,cat-8579,251,cat-8579,251
cat-5522,hlr,cat-8579,206,cat-8579,206
cat-553,hlr,cat-8579,246,cat-8579,246
cat-5536,hlr,cat-8579,199,cat-8579,199
cat-5539,hlr,cat-8579,196,cat-8579,196
cat-554,hlr,cat-8579,233,cat-8579,233
cat-555,hlr,cat-8579,230,cat-8579,230
cat-556,hlr,cat-8579,237,cat-8579,237
cat-560,hlr,cat-8579,240,cat-8579,240
cat-5662,hlr,cat-8579,201,cat-8579,201
cat-567,hlr,cat-8579,277,cat-8579,277
cat-569,hlr,cat-8579,274,cat-8579,274
cat-571,hlr,cat-8579,278,cat-8579,278
cat-572,hlr,cat-8579,283,cat-8579,283
cat-573,hlr,cat-8579,280,cat-8579,280
cat-574,hlr,cat-8579,281,cat-8579,281
cat-579,hlr,cat-8579,287,cat-8579,287
cat-580,hlr,cat-8579,291,cat-8579,291
cat-581,hlr,cat-8579,290,cat-8579,290
cat-583,hlr,cat-8579,293,cat-8579,293
cat-584,hlr,cat-8579,295,cat-8579,295
cat-5865,hlr,cat-8579,243,cat-8579,243
cat-589,hlr,cat-8579,304,cat-8579,304
cat-594,hlr,cat-8579,310,cat-8579,310
cat-598,hlr,cat-8579,312,cat-8579,312
cat-601,hlr,cat-8579,316,cat-8579,316
cat-6013,hlr,cat-8579,195,cat-8579,195
cat-606,hlr,cat-8579,322,cat-8579,322
cat-6079,hlr,cat-8579,208,cat-8579,208
cat-608,hlr,cat-8579,323,cat-8579,323
cat-61,hlr,cat-8579,236,cat-8579,236
cat-610,hlr,cat-8579,326,cat-8579,326
cat-615,hlr,cat-8579,319,cat-8579,319
cat-62,hlr,cat-8579,226,cat-8579,226
cat-6203,hlr,cat-8579,204,cat-8579,204
cat-624,hlr,cat-8579,278,cat-8579,278
cat-626,hlr,cat-8579,234,cat-8579,234
cat-6281,hlr,cat-8579,241,cat-8579,241
cat-6285,hlr,cat-8579,243,cat-8579,243
cat-6296,hlr,cat-8579,238,cat-8579,238
cat-63,hlr,cat-8579,221,cat-8579,221
cat-631,hlr,cat-8579,290,cat-8579,290
cat-632,hlr,cat-8579,321,cat-8579,321
cat-639,hlr,cat-8579,265,cat-8579,265
cat-65,hlr,cat-8579,243,cat-8579,243
cat-650,hlr,cat-8579,251,cat-8579,251
cat-6648,hlr,cat-8579,59,cat-8579,59
cat-6661,hlr,cat-8579,52,cat-8579,52
cat-6663,hlr,cat-8579,56,cat-8579,56
cat-6671,hlr,cat-8579,50,cat-8579,50
cat-6673,hlr,cat-8579,49,cat-8579,49
cat-668,hlr,cat-8579,232,cat-8579,232
cat-6683,hlr,cat-8579,41,cat-8579,41
cat-67,hlr,cat-8579,239,cat-8579,239
cat-6722,hlr,cat-8579,33,cat-8579,33
cat-6768,hlr,cat-8579,24,cat-8579,24
cat-6778,hlr,cat-8579,24,cat-8579,24
cat-6819,hlr,cat-8579,41,cat-8579,41
cat-6865,hlr,cat-8579,64,cat-8579,64
cat-6948,hlr,cat-8579,49,cat-8579,49
cat-695,hlr,cat-8579,269,cat-8579,269
cat-6951,hlr,cat-8579,44,cat-8579,44
cat-696,hlr,cat-8579,264,cat-8579,264
cat-6967,hlr,cat-8579,29,cat-8579,29
cat-7,hlr,cat-8579,314,cat-8579,314
cat-70,hlr,cat-8579,237,cat-8579,237
cat-7005,hlr,cat-8579,22,cat-8579,22
cat-7018,hlr,cat-8579,37,cat-8579,37
cat-7022,hlr,cat-8579,39,cat-8579,39
cat-7026,hlr,cat-8579,40,cat-8579,40
cat-7037,hlr,cat-8579,56,cat-8579,56
cat-7105,hlr,cat-8579,38,cat-8579,38
cat-7110,hlr,cat-8579,38,cat-8579,38
cat-713,hlr,cat-8579,364,cat-8579,364
cat-714,hlr,cat-8579,363,cat-8579,363
cat-7149,hlr,cat-8579,65,cat-8579,65
cat-7162,hlr,cat-8579,54,cat-8579,54
cat-717,hlr,cat-8579,359,cat-8579,359
cat-718,hlr,cat-8579,360,cat-8579,360
cat-7197,hlr,cat-8579,53,cat-8579,53
cat-72,hlr,cat-8579,225,cat-8579,225
cat-7212,hlr,cat-8579,53,cat-8579,53
cat-7216,hlr,cat-8579,51,cat-8579,51
cat-722,hlr,cat-8579,354,cat-8579,354
cat-7229,hlr,cat-8579,43,cat-8579,43
cat-7233,hlr,cat-8579,47,cat-8579,47
cat-7236,hlr,cat-8579,40,cat-8579,40
cat-725,hlr,cat-8579,352,cat-8579,352
cat-728,hlr,cat-8579,347,cat-8579,347
cat-7291,hlr,cat-8579,57,cat-8579,57
cat-7292,hlr,cat-8579,56,cat-8579,56
cat-735,hlr,cat-8579,348,cat-8579,348
cat-74,hlr,cat-8579,228,cat-8579,228
cat-744,hlr,cat-8579,340,cat-8579,340
cat-752,hlr,cat-8579,341,cat-8579,341
cat-76,hlr,cat-8579,219,cat-8579,219
cat-7637,hlr,cat-8579,69,cat-8579,69
cat-78,hlr,cat-8579,223,cat-8579,223
cat-785,hlr,cat-8579,321,cat-8579,321
cat-791,hlr,cat-8579,308,cat-8579,308
cat-793,hlr,cat-8579,305,cat-8579,305
cat-7964,hlr,cat-8579,83,cat-8579,83
cat-7967,hlr,cat-8579,76,cat-8579,76
cat-80,hlr,cat-8579,213,cat-8579,213
cat-802,hlr,cat-8579,302,cat-8579,302
cat-805,hlr,cat-8579,301,cat-8579,301
cat-806,hlr,cat-8579,300,cat-8579,300
cat-808,hlr,cat-8579,295,cat-8579,295
cat-81,hlr,cat-8579,215,cat-8579,215
cat-810,hlr,cat-8579,296,cat-8579,296
cat-813,hlr,cat-8579,292,cat-8579,292
cat-816,hlr,cat-8579,291,cat-8579,291
cat-820,hlr,cat-8579,289,cat-8579,289
cat-8250,hlr,cat-8579,99,cat-8579,99
cat-83,hlr,cat-8579,215,cat-8579,215
cat-84,hlr,cat-8579,218,cat-8579,218
cat-8463,hlr,cat-8579,80,cat-8579,80
cat-854,hlr,cat-8579,380,cat-8579,380
cat-856,hlr,cat-8579,372,cat-8579,372
cat-865,hlr,cat-8579,299,cat-8579,299
cat-870,hlr,cat-8579,343,cat-8579,343
cat-873,hlr,cat-8579,362,cat-8579,362
cat-879,hlr,cat-8579,311,cat-8579,311
cat-880,hlr,cat-8579,313,cat-8579,313
cat-884,hlr,cat-8579,356,cat-8579,356
cat-89,hlr,cat-8579,213,cat-8579,213
cat-892,hlr,cat-8579,366,cat-8579,366
cat-894,hlr,cat-8579,333,cat-8579,333
cat-895,hlr,cat-8579,328,cat-8579,328
cat-898,hlr,cat-8579,373,cat-8579,373
cat-899,hlr,cat-8579,373,cat-8579,373
cat-900,hlr,cat-8579,341,cat-8579,341
cat-902,hlr,cat-8579,285,cat-8579,285
cat-903,hlr,cat-8579,285,cat-8579,285
cat-904,hlr,cat-8579,318,cat-8579,318
cat-906,hlr,cat-8579,316,cat-8579,316
cat-914,hlr,cat-8579,369,cat-8579,369
cat-917,hlr,cat-8579,377,cat-8579,377
cat-919,hlr,cat-8579,376,cat-8579,376
cat-92,hlr,cat-8579,252,cat-8579,252
cat-926,hlr,cat-8579,362,cat-8579,362
cat-93,hlr,cat-8579,254,cat-8579,254
cat-9339,hlr,cat-8579,122,cat-8579,122
cat-9363,hlr,cat-8579,125,cat-8579,125
cat-94,hlr,cat-8579,250,cat-8579,250
cat-9401,hlr,cat-8579,89,cat-8579,89
cat-9406,hlr,cat-8579,80,cat-8579,80
cat-9414,hlr,cat-8579,76,cat-8579,76
cat-944,hlr,cat-8579,375,cat-8579,375
cat-9464,hlr,cat-8579,73,cat-8579,73
cat-95,hlr,cat-8579,250,cat-8579,250
cat-955,hlr,cat-8579,392,cat-8579,392
cat-9572,hlr,cat-8579,131,cat-8579,131
cat-9577,hlr,cat-8579,134,cat-8579,134
cat-962,hlr,cat-8579,386,cat-8579,386
cat-9623,hlr,cat-8579,126,cat-8579,126
cat-9627,hlr,cat-8579,131,cat-8579,131
cat-9628,hlr,cat-8579,129,cat-8579,129
cat-9631,hlr,cat-8579,119,cat-8579,119
cat-9637,hlr,cat-8579,121,cat-8579,121
cat-9639,hlr,cat-8579,118,cat-8579,118
cat-9679,hlr,cat-8579,128,cat-8579,128
cat-9680,hlr,cat-8579,126,cat-8579,126
cat-9709,hlr,cat-8579,115,cat-8579,115
cat-9722,hlr,cat-8579,110,cat-8579,110
cat-9727,hlr,cat-8579,98,cat-8579,98
cat-9728,hlr,cat-8579,96,cat-8579,96
cat-9776,hlr,cat-8579,60,cat-8579,60
cat-986,hlr,cat-8579,335,cat-8579,335
cat-988,hlr,cat-8579,332,cat-8579,332
cat-99,hlr,cat-8579,284,cat-8579,284
cat-995,hlr,cat-8579,340,cat-8579,340
cat-1002,hlr,cat-7104,339,"cat-7104,cat-7105","339,344"
cat-1009,hlr,cat-7104,323,"cat-7104,cat-7105","323,328"
cat-1010,hlr,cat-7104,315,"cat-7104,cat-7105","315,319"
cat-10114,hlr,cat-7104,101,"cat-7104,cat-7105","101,105"
cat-1017,hlr,cat-7104,317,"cat-7104,cat-7105","317,322"
cat-1019,hlr,cat-7104,315,"cat-7104,cat-7105","315,320"
cat-10272,hlr,cat-7104,67,"cat-7104,cat-7105","67,75"
cat-10361,hlr,cat-7105,81,"cat-7105,cat-7104","81,87"
cat-10363,hlr,cat-7105,74,"cat-7105,cat-7104","74,81"
cat-10371,hlr,cat-7105,72,"cat-7105,cat-7104","72,79"
cat-10378,hlr,cat-7105,66,"cat-7105,cat-7104","66,73"
cat-10400,hlr,cat-7105,72,"cat-7105,cat-7104","72,79"
cat-10404,hlr,cat-7105,78,"cat-7105,cat-7104","78,86"
cat-10423,hlr,cat-7105,68,"cat-7105,cat-7104","68,76"
cat-1043,hlr,cat-7104,293,"cat-7104,cat-7105","293,298"
cat-10443,hlr,cat-7105,75,"cat-7105,cat-7104","75,82"
cat-10531,hlr,cat-7104,16,"cat-7104,cat-7105","16,16"
cat-10544,hlr,cat-7105,16,"cat-7105,cat-7104","16,23"
cat-10567,hlr,cat-7105,33,"cat-7105,cat-7104","33,40"
cat-10584,hlr,cat-7105,25,"cat-7105,cat-7104","25,32"
cat-10585,hlr,cat-7105,20,"cat-7105,cat-7104","20,26"
cat-10586,hlr,cat-7105,16,"cat-7105,cat-7104","16,22"
cat-10587,hlr,cat-7105,10,"cat-7105,cat-7104","10,17"
cat-10589,hlr,cat-7105,0,"cat-7105,cat-7104","0,7"
cat-10593,hlr,cat-7105,7,"cat-7105,cat-7104","7,11"
cat-10595,hlr,cat-7104,5,"cat-7104,cat-7105","5,5"
cat-1060,hlr,cat-7104,316,"cat-7104,cat-7105","316,321"
cat-10604,hlr,cat-7105,16,"cat-7105,cat-7104","16,19"
cat-10607,hlr,cat-7104,13,"cat-7104,cat-7105","13,13"
cat-10614,hlr,cat-7105,39,"cat-7105,cat-7104","39,44"
cat-10618,hlr,cat-7105,42,"cat-7105,cat-7104","42,47"
cat-10628,hlr,cat-7104,15,"cat-7104,cat-7105","15,18"
cat-10637,hlr,cat-7104,24,"cat-7104,cat-7105","24,31"
cat-10639,hlr,cat-7105,33,cat-7105,33
cat-10641,hlr,cat-7104,20,"cat-7104,cat-7105","20,28"
cat-10645,hlr,cat-7105,36,cat-7105,36
cat-1065,hlr,cat-7104,312,"cat-7104,cat-7105","312,318"
cat-10666,hlr,cat-7104,34,"cat-7104,cat-7105","34,34"
cat-10713,hlr,cat-7105,51,"cat-7105,cat-7104","51,54"
cat-10722,hlr,cat-7105,64,"cat-7105,cat-7104","64,67"
cat-1074,hlr,cat-7104,308,"cat-7104,cat-7105","308,313"
cat-10777,hlr,cat-7105,64,"cat-7105,cat-7104","64,68"
cat-10781,hlr,cat-7105,55,"cat-7105,cat-7104","55,58"
cat-10783,hlr,cat-7105,60,"cat-7105,cat-7104","60,64"
cat-10787,hlr,cat-7105,42,"cat-7105,cat-7104","42,48"
cat-10790,hlr,cat-7105,48,"cat-7105,cat-7104","48,54"
cat-10794,hlr,cat-7105,51,"cat-7105,cat-7104","51,56"
cat-1080,hlr,cat-7104,307,"cat-7104,cat-7105","307,312"
cat-10807,hlr,cat-7105,66,"cat-7105,cat-7104","66,72"
cat-10861,hlr,cat-7105,127,"cat-7105,cat-7104","127,133"
cat-10865,hlr,cat-7105,36,"cat-7105,cat-7104","36,43"
cat-10868,hlr,cat-7104,19,"cat-7104,cat-7105","19,26"
cat-10927,hlr,cat-7105,44,"cat-7105,cat-7104","44,47"
cat-10959,hlr,cat-7105,74,"cat-7105,cat-7104","74,80"
cat-10973,hlr,cat-7105,72,"cat-7105,cat-7104","72,79"
cat-10975,hlr,cat-7105,85,"cat-7105,cat-7104","85,90"
cat-10977,hlr,cat-7105,135,"cat-7105,cat-7104","135,140"
cat-10985,hlr,cat-7105,135,"cat-7105,cat-7104","135,141"
cat-10986,hlr,cat-7105,129,"cat-7105,cat-7104","129,134"
cat-10991,hlr,cat-7105,135,"cat-7105,cat-7104","135,140"
cat-11000,hlr,cat-7105,132,"cat-7105,cat-7104","132,137"
cat-11001,hlr,cat-7105,134,"cat-7105,cat-7104","134,139"
cat-11012,hlr,cat-7105,111,"cat-7105,cat-7104","111,116"
cat-11027,hlr,cat-7105,99,"cat-7105,cat-7104","99,104"
cat-11079,hlr,cat-7105,81,"cat-7105,cat-7104","81,87"
cat-11081,hlr,cat-7105,76,"cat-7105,cat-7104","76,83"
cat-11082,hlr,cat-7105,72,"cat-7105,cat-7104","72,79"
cat-1109,hlr,cat-7104,334,"cat-7104,cat-7105","334,339"
cat-11101,hlr,cat-7105,94,"cat-7105,cat-7104","94,100"
cat-11103,hlr,cat-7105,93,"cat-7105,cat-7104","93,99"
cat-11151,hlr,cat-7105,84,"cat-7105,cat-7104","84,90"
cat-11153,hlr,cat-7105,64,"cat-7105,cat-7104","64,70"
cat-11156,hlr,cat-7105,59,"cat-7105,cat-7104","59,66"
cat-11159,hlr,cat-7105,56,"cat-7105,cat-7104","56,63"
cat-1116,hlr,cat-7104,327,"cat-7104,cat-7105","327,332"
cat-11160,hlr,cat-7105,53,"cat-7105,cat-7104","53,60"
cat-11169,hlr,cat-7105,57,"cat-7105,cat-7104","57,64"
cat-11174,hlr,cat-7105,46,"cat-7105,cat-7104","46,52"
cat-11190,hlr,cat-7105,40,"cat-7105,cat-7104","40,46"
cat-11193,hlr,cat-7105,37,"cat-7105,cat-7104","37,43"
cat-11199,hlr,cat-7105,40,"cat-7105,cat-7104","40,46"
cat-11209,hlr,cat-7105,50,"cat-7105,cat-7104","50,55"
cat-11211,hlr,cat-7105,43,"cat-7105,cat-7104","43,48"
cat-11212,hlr,cat-7105,44,"cat-7105,cat-7104","44,48"
cat-11216,hlr,cat-7105,51,"cat-7105,cat-7104","51,56"
cat-11217,hlr,cat-7105,52,"cat-7105,cat-7104","52,56"
cat-11226,hlr,cat-7105,55,"cat-7105,cat-7104","55,58"
cat-1127,hlr,cat-7104,323,"cat-7104,cat-7105","323,329"
cat-11277,hlr,cat-7105,60,"cat-7105,cat-7104","60,63"
cat-11285,hlr,cat-7105,48,"cat-7105,cat-7104","48,51"
cat-11287,hlr,cat-7105,49,"cat-7105,cat-7104","49,52"
cat-11294,hlr,cat-7105,41,"cat-7105,cat-7104","41,44"
cat-11298,hlr,cat-7105,39,"cat-7105,cat-7104","39,40"
cat-1133,hlr,cat-7104,318,"cat-7104,cat-7105","318,323"
cat-1135,hlr,cat-7104,320,"cat-7104,cat-7105","320,325"
cat-1136,hlr,cat-7104,319,"cat-7104,cat-7105","319,325"
cat-1138,hlr,cat-7104,318,"cat-7104,cat-7105","318,323"
cat-1141,hlr,cat-7104,319,"cat-7104,cat-7105","319,324"
cat-11416,hlr,cat-7104,22,"cat-7104,cat-7105","22,29"
cat-11418,hlr,cat-7104,25,"cat-7104,cat-7105","25,32"
cat-11424,hlr,cat-7104,17,"cat-7104,cat-7105","17,25"
cat-1144,hlr,cat-7104,322,"cat-7104,cat-7105","322,327"
cat-11441,hlr,cat-7104,29,"cat-7104,cat-7105","29,36"
cat-11455,hlr,cat-7104,17,"cat-7104,cat-7105","17,21"
cat-11460,hlr,cat-7105,30,"cat-7105,cat-7104","30,33"
cat-11465,hlr,cat-7105,38,"cat-7105,cat-7104","38,42"
cat-11471,hlr,cat-7105,24,"cat-7105,cat-7104","24,31"
cat-11485,hlr,cat-7104,7,"cat-7104,cat-7105","7,8"
cat-11486,hlr,cat-7105,9,"cat-7105,cat-7104","9,10"
cat-11487,hlr,cat-7104,10,"cat-7104,cat-7105","10,12"
cat-11488,hlr,cat-7104,7,"cat-7104,cat-7105","7,12"
cat-11490,hlr,cat-7104,9,"cat-7104,cat-7105","9,12"
cat-11491,hlr,cat-7105,12,"cat-7105,cat-7104","12,17"
cat-11495,hlr,cat-7105,14,"cat-7105,cat-7104","14,19"
cat-11496,hlr,cat-7105,10,"cat-7105,cat-7104","10,14"
cat-11498,hlr,cat-7105,11,"cat-7105,cat-7104","11,14"
cat-11499,hlr,cat-7105,14,"cat-7105,cat-7104","14,16"
cat-11501,hlr,cat-7105,18,"cat-7105,cat-7104","18,21"
cat-11507,hlr,cat-7105,29,"cat-7105,cat-7104","29,36"
cat-11518,hlr,cat-7105,30,"cat-7105,cat-7104","30,37"
cat-1152,hlr,cat-7104,347,"cat-7104,cat-7105","347,352"
cat-11524,hlr,cat-7105,50,"cat-7105,cat-7104","50,57"
cat-1155,hlr,cat-7104,344,"cat-7104,cat-7105","344,349"
cat-1156,hlr,cat-7104,342,"cat-7104,cat-7105","342,347"
cat-11578,hlr,cat-7105,9,"cat-7105,cat-7104","9,16"
cat-1158,hlr,cat-7104,342,"cat-7104,cat-7105","342,347"
cat-11581,hlr,cat-7105,5,"cat-7105,cat-7104","5,12"
cat-11598,hlr,cat-7105,5,"cat-7105,cat-7104","5,8"
cat-11624,hlr,cat-7105,49,"cat-7105,cat-7104","49,51"
cat-11629,hlr,cat-7105,53,"cat-7105,cat-7104","53,55"
cat-1165,hlr,cat-7104,344,"cat-7104,cat-7105","344,348"
cat-11777,hlr,cat-7105,69,"cat-7105,cat-7104","69,77"
cat-11780,hlr,cat-7105,74,"cat-7105,cat-7104","74,82"
cat-11794,hlr,cat-7105,77,"cat-7105,cat-7104","77,84"
cat-11827,hlr,cat-7105,78,"cat-7105,cat-7104","78,86"
cat-11835,hlr,cat-7105,74,"cat-7105,cat-7104","74,82"
cat-11839,hlr,cat-7105,60,"cat-7105,cat-7104","60,67"
cat-11843,hlr,cat-7105,63,"cat-7105,cat-7104","63,70"
cat-11930,hlr,cat-7105,81,"cat-7105,cat-7104","81,88"
cat-11948,hlr,cat-7105,139,"cat-7105,cat-7104","139,144"
cat-11950,hlr,cat-7105,140,"cat-7105,cat-7104","140,146"
cat-11952,hlr,cat-7105,138,"cat-7105,cat-7104","138,143"
cat-1197,hlr,cat-7104,345,"cat-7104,cat-7105","345,350"
cat-11989,hlr,cat-7105,93,"cat-7105,cat-7104","93,98"
cat-11994,hlr,cat-7105,126,"cat-7105,cat-7104","126,132"
cat-12075,hlr,cat-7105,69,"cat-7105,cat-7104","69,75"
cat-12135,hlr,cat-7104,31,"cat-7104,cat-7105","31,39"
cat-1214,hlr,cat-7104,320,"cat-7104,cat-7105","320,325"
cat-1215,hlr,cat-7104,322,"cat-7104,cat-7105","322,327"
cat-1217,hlr,cat-7104,322,"cat-7104,cat-7105","322,327"
cat-12228,hlr,cat-7104,131,"cat-7104,cat-7105","131,135"
cat-1228,hlr,cat-7104,360,"cat-7104,cat-7105","360,365"
cat-12346,hlr,cat-7104,152,"cat-7104,cat-7105","152,157"
cat-12347,hlr,cat-7104,153,"cat-7104,cat-7105","153,158"
cat-12357,hlr,cat-7104,150,"cat-7104,cat-7105","150,154"
cat-12429,hlr,cat-7104,118,"cat-7104,cat-7105","118,122"
cat-12430,hlr,cat-7104,117,"cat-7104,cat-7105","117,121"
cat-12441,hlr,cat-7104,116,"cat-7104,cat-7105","116,119"
cat-12445,hlr,cat-7104,113,"cat-7104,cat-7105","113,117"
cat-12452,hlr,cat-7104,106,"cat-7104,cat-7105","106,109"
cat-12542,hlr,cat-7104,144,"cat-7104,cat-7105","144,149"
cat-12548,hlr,cat-7104,151,"cat-7104,cat-7105","151,155"
cat-12555,hlr,cat-7104,147,"cat-7104,cat-7105","147,151"
cat-12556,hlr,cat-7104,148,"cat-7104,cat-7105","148,153"
cat-12558,hlr,cat-7104,115,"cat-7104,cat-7105","115,119"
cat-12579,hlr,cat-7105,156,"cat-7105,cat-7104","156,161"
cat-12581,hlr,cat-7105,155,"cat-7105,cat-7104","155,160"
cat-12583,hlr,cat-7105,143,"cat-7105,cat-7104","143,148"
cat-12585,hlr,cat-7105,132,"cat-7105,cat-7104","132,137"
cat-12586,hlr,cat-7105,127,"cat-7105,cat-7104","127,132"
cat-12746,hlr,cat-7105,151,"cat-7105,cat-7104","151,156"
cat-1276,hlr,cat-7104,312,"cat-7104,cat-7105","312,318"
cat-12787,hlr,cat-7105,146,"cat-7105,cat-7104","146,151"
cat-12800,hlr,cat-7105,150,"cat-7105,cat-7104","150,155"
cat-12842,hlr,cat-7105,167,"cat-7105,cat-7104","167,173"
cat-12849,hlr,cat-7105,165,"cat-7105,cat-7104","165,170"
cat-12851,hlr,cat-7105,162,"cat-7105,cat-7104","162,167"
cat-12852,hlr,cat-7105,160,"cat-7105,cat-7104","160,164"
cat-13103,hlr,cat-7105,137,"cat-7105,cat-7104","137,142"
cat-13105,hlr,cat-7105,136,"cat-7105,cat-7104","136,141"
cat-13108,hlr,cat-7105,129,"cat-7105,cat-7104","129,133"
cat-13110,hlr,cat-7105,129,"cat-7105,cat-7104","129,134"
cat-13111,hlr,cat-7105,146,"cat-7105,cat-7104","146,151"
cat-13119,hlr,cat-7105,152,"cat-7105,cat-7104","152,158"
cat-13140,hlr,cat-7105,146,"cat-7105,cat-7104","146,151"
cat-13142,hlr,cat-7105,143,"cat-7105,cat-7104","143,148"
cat-13147,hlr,cat-7105,148,"cat-7105,cat-7104","148,154"
cat-13150,hlr,cat-7105,140,"cat-7105,cat-7104","140,145"
cat-13156,hlr,cat-7105,150,"cat-7105,cat-7104","150,155"
cat-13172,hlr,cat-7105,138,"cat-7105,cat-7104","138,144"
cat-13175,hlr,cat-7105,146,"cat-7105,cat-7104","146,152"
cat-1322,hlr,cat-7104,341,"cat-7104,cat-7105","341,345"
cat-1327,hlr,cat-7104,336,"cat-7104,cat-7105","336,339"
cat-1335,hlr,cat-7105,332,cat-7105,332
cat-1338,hlr,cat-7104,325,"cat-7104,cat-7105","325,329"
cat-13392,hlr,cat-7105,253,"cat-7105,cat-7104","253,254"
cat-13411,hlr,cat-7105,235,"cat-7105,cat-7104","235,236"
cat-13414,hlr,cat-7104,233,"cat-7104,cat-7105","233,233"
cat-13417,hlr,cat-7105,234,"cat-7105,cat-7104","234,235"
cat-13421,hlr,cat-7105,229,"cat-7105,cat-7104","229,230"
cat-13424,hlr,cat-7105,228,"cat-7105,cat-7104","228,230"
cat-13426,hlr,cat-7105,226,"cat-7105,cat-7104","226,227"
cat-13429,hlr,cat-7105,224,"cat-7105,cat-7104","224,226"
cat-1343,hlr,cat-7104,319,"cat-7104,cat-7105","319,323"
cat-13441,hlr,cat-7105,219,"cat-7105,cat-7104","219,221"
cat-13471,hlr,cat-7105,251,"cat-7105,cat-7104","251,253"
cat-13473,hlr,cat-7105,248,"cat-7105,cat-7104","248,250"
cat-13477,hlr,cat-7105,277,"cat-7105,cat-7104","277,280"
cat-1348,hlr,cat-7104,315,"cat-7104,cat-7105","315,319"
cat-13489,hlr,cat-7104,250,"cat-7104,cat-7105","250,251"
cat-13491,hlr,cat-7105,232,"cat-7105,cat-7104","232,233"
cat-13497,hlr,cat-7105,247,"cat-7105,cat-7104","247,248"
cat-13502,hlr,cat-7105,245,"cat-7105,cat-7104","245,248"
cat-1351,hlr,cat-7104,320,"cat-7104,cat-7105","320,324"
cat-1352,hlr,cat-7104,325,"cat-7104,cat-7105","325,330"
cat-13537,hlr,cat-7105,267,"cat-7105,cat-7104","267,270"
cat-1354,hlr,cat-7104,316,"cat-7104,cat-7105","316,320"
cat-1355,hlr,cat-7104,318,"cat-7104,cat-7105","318,322"
cat-1357,hlr,cat-7104,323,"cat-7104,cat-7105","323,328"
cat-13576,hlr,cat-7105,207,"cat-7105,cat-7104","207,210"
cat-13587,hlr,cat-7105,205,"cat-7105,cat-7104","205,207"
cat-13593,hlr,cat-7105,206,"cat-7105,cat-7104","206,209"
cat-13606,hlr,cat-7105,179,"cat-7105,cat-7104","179,180"
cat-1361,hlr,cat-7104,316,"cat-7104,cat-7105","316,320"
cat-1363,hlr,cat-7104,310,"cat-7104,cat-7105","310,314"
cat-13637,hlr,cat-7105,193,"cat-7105,cat-7104","193,195"
cat-13639,hlr,cat-7105,193,"cat-7105,cat-7104","193,195"
cat-13644,hlr,cat-7105,198,"cat-7105,cat-7104","198,199"
cat-13648,hlr,cat-7105,202,"cat-7105,cat-7104","202,203"
cat-13651,hlr,cat-7105,203,"cat-7105,cat-7104","203,205"
cat-13653,hlr,cat-7105,200,"cat-7105,cat-7104","200,201"
cat-13654,hlr,cat-7105,196,"cat-7105,cat-7104","196,198"
cat-13675,hlr,cat-7105,221,"cat-7105,cat-7104","221,222"
cat-13679,hlr,cat-7105,212,"cat-7105,cat-7104","212,213"
cat-13689,hlr,cat-7105,217,"cat-7105,cat-7104","217,219"
cat-13691,hlr,cat-7105,217,"cat-7105,cat-7104","217,219"
cat-13694,hlr,cat-7105,217,"cat-7105,cat-7104","217,219"
cat-13700,hlr,cat-7105,208,"cat-7105,cat-7104","208,209"
cat-1371,hlr,cat-7104,300,"cat-7104,cat-7105","300,304"
cat-13726,hlr,cat-7105,240,"cat-7105,cat-7104","240,241"
cat-13727,hlr,cat-7104,244,"cat-7104,cat-7105","244,244"
cat-13728,hlr,cat-7105,238,"cat-7105,cat-7104","238,239"
cat-13729,hlr,cat-7105,236,"cat-7105,cat-7104","236,237"
cat-13734,hlr,cat-7105,233,"cat-7105,cat-7104","233,234"
cat-13735,hlr,cat-7105,232,"cat-7105,cat-7104","232,233"
