id,tag,donor,distSpatial,donors,distSpatials
cat-35482,camels,cat-10215,349,cat-10215,349
cat-35506,camels,cat-15316,194,cat-15316,194
cat-35595,camels,cat-15312,194,"cat-15312,cat-15316,cat-13992","194,200,201"
cat-35697,camels,cat-10215,345,cat-10215,345
cat-35700,camels,cat-10215,320,cat-10215,320
cat-35704,camels,cat-10215,316,cat-10215,316
cat-35708,camels,cat-15312,193,"cat-15312,cat-15316,cat-13992","193,199,200"
cat-35713,camels,cat-15312,193,"cat-15312,cat-13992,cat-15316","193,199,199"
cat-35720,camels,cat-10215,318,cat-10215,318
cat-35741,camels,cat-15316,198,"cat-15316,cat-14398","198,231"
cat-35742,camels,cat-10215,322,cat-10215,322
cat-35743,camels,cat-10215,325,cat-10215,325
cat-35744,camels,cat-10215,327,cat-10215,327
cat-36056,camels,cat-15312,130,"cat-15312,cat-13992,cat-15316","130,134,135"
cat-36157,camels,cat-15316,118,cat-15316,118
cat-36748,camels,cat-15312,170,"cat-15312,cat-15316,cat-13992","170,177,180"
cat-36749,camels,cat-10215,354,cat-10215,354
cat-36780,camels,cat-15316,171,"cat-15316,cat-14398,cat-12791","171,212,213"
cat-36999,camels,cat-10215,394,cat-10215,394
cat-37040,camels,cat-10215,411,cat-10215,411
cat-37042,camels,cat-10215,406,cat-10215,406
cat-37054,camels,cat-10215,410,cat-10215,410
cat-37111,camels,cat-10215,413,cat-10215,413
cat-37143,camels,cat-10215,433,cat-10215,433
cat-37185,camels,cat-10215,418,cat-10215,418
cat-37342,camels,cat-15316,168,"cat-15316,cat-14398","168,215"
cat-37376,camels,cat-10215,391,cat-10215,391
cat-37409,camels,cat-10215,387,cat-10215,387
cat-37411,camels,cat-10215,410,cat-10215,410
cat-37420,camels,cat-14748,210,"cat-14748,cat-10215","210,401"
cat-39126,camels,cat-10215,458,cat-10215,458
cat-39134,camels,cat-10215,466,cat-10215,466
cat-39154,camels,cat-14748,256,"cat-14748,cat-14749,cat-10215","256,259,473"
cat-39155,camels,cat-14748,255,"cat-14748,cat-14749,cat-10215","255,257,472"
cat-39182,camels,cat-10215,486,cat-10215,486
cat-39202,camels,cat-10215,502,cat-10215,502
cat-39325,camels,cat-10215,482,cat-10215,482
cat-39333,camels,cat-10215,481,cat-10215,481
cat-39339,camels,cat-10215,476,cat-10215,476
cat-39343,camels,cat-10215,476,cat-10215,476
cat-39372,camels,cat-10215,473,cat-10215,473
cat-39401,camels,cat-10215,469,cat-10215,469
cat-39403,camels,cat-10215,466,cat-10215,466
cat-39511,camels,cat-10215,463,cat-10215,463
cat-39517,camels,cat-10215,462,cat-10215,462
cat-39524,camels,cat-14748,244,"cat-14748,cat-10215","244,457"
cat-39566,camels,cat-14748,243,"cat-14748,cat-10215","243,457"
cat-39603,camels,cat-10215,485,cat-10215,485
cat-39604,camels,cat-10215,493,cat-10215,493
cat-39616,camels,cat-10215,461,cat-10215,461
cat-39852,camels,cat-10215,299,"cat-10215,cat-14748","299,345"
cat-39854,camels,cat-10215,297,"cat-10215,cat-14748","297,348"
cat-40190,camels,cat-10215,165,cat-10215,165
cat-40194,camels,cat-10215,186,cat-10215,186
cat-40196,camels,cat-10215,157,cat-10215,157
cat-40200,camels,cat-15312,230,"cat-15312,cat-13992,cat-15316","230,234,235"
cat-40218,camels,cat-10215,270,cat-10215,270
cat-40228,camels,cat-10215,343,cat-10215,343
cat-7706,camels,cat-10215,262,"cat-10215,cat-14749,cat-14748","262,514,516"
cat-7707,camels,cat-10215,263,"cat-10215,cat-14398,cat-12791","263,514,516"
cat-7710,camels,cat-10215,275,"cat-10215,cat-14749,cat-14748","275,524,526"
cat-7713,camels,cat-10215,280,"cat-10215,cat-14749,cat-14748","280,529,531"
cat-7718,camels,cat-10215,284,"cat-10215,cat-14749,cat-14748","284,535,536"
cat-8042,camels,cat-14398,512,"cat-14398,cat-12791,cat-12792","512,514,515"
cat-8325,camels,cat-10215,266,"cat-10215,cat-14749,cat-14748","266,508,510"
cat-8958,camels,cat-10215,305,"cat-10215,cat-14749,cat-14748","305,555,557"
cat-8978,camels,cat-10215,279,"cat-10215,cat-14749,cat-14748","279,530,532"
cat-8989,camels,cat-10215,268,"cat-10215,cat-14749,cat-14748","268,519,521"
cat-9038,camels,cat-10215,283,"cat-10215,cat-14749,cat-14748","283,535,537"
cat-9056,camels,cat-10215,270,"cat-10215,cat-14749,cat-14748","270,525,527"
cat-9094,camels,cat-10215,329,"cat-10215,cat-14748,cat-15316","329,575,614"
cat-9130,camels,cat-10215,265,"cat-10215,cat-14749,cat-14748","265,516,518"
cat-9141,camels,cat-14398,564,"cat-14398,cat-12791,cat-13992","564,566,597"
cat-9145,camels,cat-10215,322,"cat-10215,cat-14749,cat-14748","322,567,569"
cat-9203,camels,cat-10215,305,"cat-10215,cat-14748","305,550"
cat-9206,camels,cat-10215,303,"cat-10215,cat-14749,cat-14748","303,547,549"
cat-9253,camels,cat-10215,306,"cat-10215,cat-14749,cat-14748","306,556,558"
cat-9258,camels,cat-10215,272,"cat-10215,cat-14749,cat-14748","272,526,528"
cat-9259,camels,cat-10215,272,"cat-10215,cat-14749,cat-14748","272,527,529"
cat-9260,camels,cat-10215,273,"cat-10215,cat-14748","273,530"
cat-9262,camels,cat-10215,272,"cat-10215,cat-14749,cat-14748","272,528,529"
cat-9264,camels,cat-10215,287,"cat-10215,cat-14749,cat-14748","287,540,542"
cat-9271,camels,cat-10215,289,"cat-10215,cat-14749,cat-14748","289,541,543"
cat-10318,camels,cat-6058,63,cat-6058,63
cat-10320,camels,cat-6058,79,cat-6058,79
cat-10322,camels,cat-6058,80,cat-6058,80
cat-10326,camels,cat-6058,72,cat-6058,72
cat-10339,camels,cat-6058,69,cat-6058,69
cat-10347,camels,cat-6058,76,cat-6058,76
cat-10349,camels,cat-6058,77,cat-6058,77
cat-10351,camels,cat-6058,76,cat-6058,76
cat-10352,camels,cat-6058,74,cat-6058,74
cat-10354,camels,cat-6058,72,cat-6058,72
cat-10355,camels,cat-6058,71,cat-6058,71
cat-10357,camels,cat-6058,71,cat-6058,71
cat-10360,camels,cat-6058,70,cat-6058,70
cat-10410,camels,cat-6058,64,cat-6058,64
cat-10417,camels,cat-6058,62,cat-6058,62
cat-10445,camels,cat-6058,68,cat-6058,68
cat-10449,camels,cat-6058,71,cat-6058,71
cat-10450,camels,cat-6058,71,cat-6058,71
cat-10453,camels,cat-6058,65,cat-6058,65
cat-10454,camels,cat-6058,73,cat-6058,73
cat-10457,camels,cat-6058,73,cat-6058,73
cat-10461,camels,cat-6058,73,cat-6058,73
cat-10462,camels,cat-6058,70,cat-6058,70
cat-10467,camels,cat-6058,67,cat-6058,67
cat-10468,camels,cat-6058,60,cat-6058,60
cat-10469,camels,cat-6058,56,cat-6058,56
cat-10470,camels,cat-6058,51,cat-6058,51
cat-10472,camels,cat-6058,58,cat-6058,58
cat-10475,camels,cat-6058,86,cat-6058,86
cat-10477,camels,cat-6058,86,cat-6058,86
cat-10482,camels,cat-6058,101,cat-6058,101
cat-10487,camels,cat-6058,93,cat-6058,93
cat-10488,camels,cat-6058,96,cat-6058,96
cat-10489,camels,cat-6058,102,cat-6058,102
cat-10494,camels,cat-6058,89,cat-6058,89
cat-10497,camels,cat-6058,74,cat-6058,74
cat-10502,camels,cat-6058,95,cat-6058,95
cat-10505,camels,cat-6058,95,cat-6058,95
cat-10509,camels,cat-6058,111,cat-6058,111
cat-10510,camels,cat-6058,115,cat-6058,115
cat-10512,camels,cat-6058,118,cat-6058,118
cat-10517,camels,cat-6058,119,cat-6058,119
cat-10522,camels,cat-6058,115,cat-6058,115
cat-10523,camels,cat-6058,119,cat-6058,119
cat-10528,camels,cat-6058,116,cat-6058,116
cat-10535,camels,cat-6058,112,cat-6058,112
cat-10576,camels,cat-6058,87,cat-6058,87
cat-10812,camels,cat-6058,86,cat-6058,86
cat-10823,camels,cat-6058,77,cat-6058,77
cat-10824,camels,cat-6058,73,cat-6058,73
cat-10828,camels,cat-6058,76,cat-6058,76
cat-10829,camels,cat-6058,87,cat-6058,87
cat-10830,camels,cat-6058,91,cat-6058,91
cat-10832,camels,cat-6058,91,cat-6058,91
cat-10847,camels,cat-6058,86,cat-6058,86
cat-10864,camels,cat-6058,79,cat-6058,79
cat-10872,camels,cat-6058,46,cat-6058,46
cat-10873,camels,cat-6058,98,cat-6058,98
cat-10885,camels,cat-6058,69,cat-6058,69
cat-10921,camels,cat-6058,83,cat-6058,83
cat-10923,camels,cat-6058,79,cat-6058,79
cat-10944,camels,cat-6058,98,cat-6058,98
cat-10950,camels,cat-6058,81,cat-6058,81
cat-10965,camels,cat-6058,64,cat-6058,64
cat-10967,camels,cat-6058,67,cat-6058,67
cat-10970,camels,cat-6058,58,cat-6058,58
cat-10979,camels,cat-6058,86,cat-6058,86
cat-10980,camels,cat-6058,84,cat-6058,84
cat-10983,camels,cat-6058,93,cat-6058,93
cat-10994,camels,cat-6058,87,cat-6058,87
cat-10996,camels,cat-6058,85,cat-6058,85
cat-11044,camels,cat-6058,85,cat-6058,85
cat-11045,camels,cat-6058,84,cat-6058,84
cat-11047,camels,cat-6058,83,cat-6058,83
cat-11050,camels,cat-6058,88,cat-6058,88
cat-11056,camels,cat-6058,81,cat-6058,81
cat-11059,camels,cat-6058,79,cat-6058,79
cat-11060,camels,cat-6058,80,cat-6058,80
cat-11063,camels,cat-6058,84,cat-6058,84
cat-11065,camels,cat-6058,81,cat-6058,81
cat-11070,camels,cat-6058,82,cat-6058,82
cat-11076,camels,cat-6058,73,cat-6058,73
cat-11542,camels,cat-6058,67,cat-6058,67
cat-11543,camels,cat-6058,68,cat-6058,68
cat-11558,camels,cat-6058,73,cat-6058,73
cat-11561,camels,cat-6058,76,cat-6058,76
cat-11567,camels,cat-6058,77,cat-6058,77
cat-11569,camels,cat-6058,97,cat-6058,97
cat-11571,camels,cat-6058,93,cat-6058,93
cat-11572,camels,cat-6058,94,cat-6058,94
cat-11583,camels,cat-6058,111,cat-6058,111
cat-11603,camels,cat-6058,115,cat-6058,115
cat-11609,camels,cat-6058,115,cat-6058,115
cat-11632,camels,cat-6058,123,cat-6058,123
cat-11635,camels,cat-6058,122,cat-6058,122
cat-11637,camels,cat-6058,123,cat-6058,123
cat-11640,camels,cat-6058,127,cat-6058,127
cat-11641,camels,cat-6058,125,cat-6058,125
cat-11643,camels,cat-6058,122,cat-6058,122
cat-11644,camels,cat-6058,123,cat-6058,123
cat-11669,camels,cat-6058,106,cat-6058,106
cat-11677,camels,cat-6058,103,cat-6058,103
cat-11679,camels,cat-6058,111,cat-6058,111
cat-11681,camels,cat-6058,102,cat-6058,102
cat-11682,camels,cat-6058,106,cat-6058,106
cat-11684,camels,cat-6058,107,cat-6058,107
cat-11692,camels,cat-6058,109,cat-6058,109
cat-11694,camels,cat-6058,102,cat-6058,102
cat-11699,camels,cat-6058,90,cat-6058,90
cat-11700,camels,cat-6058,87,cat-6058,87
cat-11702,camels,cat-6058,87,cat-6058,87
cat-11706,camels,cat-6058,92,cat-6058,92
cat-11708,camels,cat-6058,92,cat-6058,92
cat-11712,camels,cat-6058,97,cat-6058,97
cat-11715,camels,cat-6058,94,cat-6058,94
cat-11720,camels,cat-6058,91,cat-6058,91
cat-11724,camels,cat-6058,106,cat-6058,106
cat-11726,camels,cat-6058,108,cat-6058,108
cat-11732,camels,cat-6058,95,cat-6058,95
cat-11736,camels,cat-6058,91,cat-6058,91
cat-11739,camels,cat-6058,90,cat-6058,90
cat-11740,camels,cat-6058,88,cat-6058,88
cat-11743,camels,cat-6058,91,cat-6058,91
cat-11744,camels,cat-6058,89,cat-6058,89
cat-11748,camels,cat-6058,52,cat-6058,52
cat-11750,camels,cat-6058,54,cat-6058,54
cat-11754,camels,cat-6058,51,cat-6058,51
cat-11758,camels,cat-6058,68,cat-6058,68
cat-11760,camels,cat-6058,71,cat-6058,71
cat-11762,camels,cat-6058,63,cat-6058,63
cat-11763,camels,cat-6058,75,cat-6058,75
cat-11764,camels,cat-6058,76,cat-6058,76
cat-11765,camels,cat-6058,73,cat-6058,73
cat-11768,camels,cat-6058,79,cat-6058,79
cat-11772,camels,cat-6058,67,cat-6058,67
cat-11793,camels,cat-6058,36,cat-6058,36
cat-11801,camels,cat-6058,48,cat-6058,48
cat-11804,camels,cat-6058,60,cat-6058,60
cat-11806,camels,cat-6058,62,cat-6058,62
cat-11810,camels,cat-6058,53,cat-6058,53
cat-11813,camels,cat-6058,53,cat-6058,53
cat-11814,camels,cat-6058,54,cat-6058,54
cat-11867,camels,cat-6058,67,cat-6058,67
cat-11870,camels,cat-6058,68,cat-6058,68
cat-11871,camels,cat-6058,73,cat-6058,73
cat-11872,camels,cat-6058,74,cat-6058,74
cat-11876,camels,cat-6058,67,cat-6058,67
cat-11881,camels,cat-6058,67,cat-6058,67
cat-11903,camels,cat-6058,75,cat-6058,75
cat-11908,camels,cat-6058,73,cat-6058,73
cat-11914,camels,cat-6058,75,cat-6058,75
cat-11917,camels,cat-6058,69,cat-6058,69
cat-11919,camels,cat-6058,73,cat-6058,73
cat-11923,camels,cat-6058,71,cat-6058,71
cat-11928,camels,cat-6058,107,cat-6058,107
cat-11944,camels,cat-6058,109,cat-6058,109
cat-11946,camels,cat-6058,77,cat-6058,77
cat-11969,camels,cat-6058,60,cat-6058,60
cat-11974,camels,cat-6058,89,cat-6058,89
cat-11975,camels,cat-6058,85,cat-6058,85
cat-11987,camels,cat-6058,91,cat-6058,91
cat-11992,camels,cat-6058,59,cat-6058,59
cat-12050,camels,cat-6058,80,cat-6058,80
cat-12055,camels,cat-6058,108,cat-6058,108
cat-12063,camels,cat-6058,112,cat-6058,112
cat-12154,camels,cat-6058,63,cat-6058,63
cat-12155,camels,cat-6058,66,cat-6058,66
cat-12166,camels,cat-6058,90,cat-6058,90
cat-14113,camels,cat-6058,186,cat-6058,186
cat-14115,camels,cat-6058,184,cat-6058,184
cat-14116,camels,cat-6058,181,cat-6058,181
cat-14117,camels,cat-6058,181,cat-6058,181
cat-14123,camels,cat-6058,194,cat-6058,194
cat-14139,camels,cat-6058,193,cat-6058,193
cat-14140,camels,cat-6058,195,cat-6058,195
cat-14141,camels,cat-6058,191,cat-6058,191
cat-14143,camels,cat-6058,194,cat-6058,194
cat-14145,camels,cat-6058,197,cat-6058,197
cat-14150,camels,cat-6058,190,cat-6058,190
cat-14152,camels,cat-6058,186,cat-6058,186
cat-14155,camels,cat-6058,188,cat-6058,188
cat-14160,camels,cat-6058,184,cat-6058,184
cat-14162,camels,cat-6058,183,cat-6058,183
cat-14164,camels,cat-6058,182,cat-6058,182
cat-14165,camels,cat-6058,181,cat-6058,181
cat-14166,camels,cat-6058,184,cat-6058,184
cat-14168,camels,cat-6058,179,cat-6058,179
cat-14171,camels,cat-6058,177,cat-6058,177
cat-14172,camels,cat-6058,177,cat-6058,177
cat-14176,camels,cat-6058,177,cat-6058,177
cat-14179,camels,cat-6058,179,cat-6058,179
cat-14180,camels,cat-6058,176,cat-6058,176
cat-14183,camels,cat-6058,172,cat-6058,172
cat-14184,camels,cat-6058,169,cat-6058,169
cat-14189,camels,cat-6058,166,cat-6058,166
cat-14193,camels,cat-6058,169,cat-6058,169
cat-14195,camels,cat-6058,166,cat-6058,166
cat-14199,camels,cat-6058,167,cat-6058,167
cat-14227,camels,cat-6058,160,cat-6058,160
cat-14241,camels,cat-6058,175,cat-6058,175
cat-14242,camels,cat-6058,172,cat-6058,172
cat-14243,camels,cat-6058,171,cat-6058,171
cat-14244,camels,cat-6058,172,cat-6058,172
cat-14247,camels,cat-6058,172,cat-6058,172
cat-14249,camels,cat-6058,169,cat-6058,169
cat-14250,camels,cat-6058,166,cat-6058,166
cat-14255,camels,cat-6058,165,cat-6058,165
cat-14259,camels,cat-6058,159,cat-6058,159
cat-14261,camels,cat-6058,159,cat-6058,159
cat-14262,camels,cat-6058,158,cat-6058,158
cat-14278,camels,cat-6058,149,cat-6058,149
cat-14281,camels,cat-6058,136,cat-6058,136
cat-14283,camels,cat-6058,136,cat-6058,136
cat-14286,camels,cat-6058,135,cat-6058,135
cat-14293,camels,cat-6058,136,cat-6058,136
cat-14301,camels,cat-6058,138,cat-6058,138
cat-14303,camels,cat-6058,139,cat-6058,139
cat-14321,camels,cat-6058,130,cat-6058,130
cat-14326,camels,cat-6058,126,cat-6058,126
cat-14327,camels,cat-6058,127,cat-6058,127
cat-14330,camels,cat-6058,132,cat-6058,132
cat-14332,camels,cat-6058,133,cat-6058,133
cat-14345,camels,cat-6058,124,cat-6058,124
cat-14347,camels,cat-6058,96,cat-6058,96
cat-14354,camels,cat-6058,99,cat-6058,99
cat-14357,camels,cat-6058,89,cat-6058,89
cat-14360,camels,cat-6058,79,cat-6058,79
cat-14362,camels,cat-6058,81,cat-6058,81
cat-14368,camels,cat-6058,101,cat-6058,101
cat-14373,camels,cat-6058,111,cat-6058,111
cat-14377,camels,cat-6058,116,cat-6058,116
cat-14378,camels,cat-6058,114,cat-6058,114
cat-14385,camels,cat-6058,106,cat-6058,106
cat-14389,camels,cat-6058,114,cat-6058,114
cat-14393,camels,cat-6058,123,cat-6058,123
cat-14394,camels,cat-6058,134,cat-6058,134
cat-14414,camels,cat-6058,94,cat-6058,94
cat-14416,camels,cat-6058,96,cat-6058,96
cat-14419,camels,cat-6058,77,cat-6058,77
cat-14422,camels,cat-6058,71,cat-6058,71
cat-14424,camels,cat-6058,65,cat-6058,65
cat-14427,camels,cat-6058,52,cat-6058,52
cat-14452,camels,cat-6058,14,cat-6058,14
cat-14456,camels,cat-6058,8,cat-6058,8
cat-14460,camels,cat-6058,2,cat-6058,2
cat-14462,camels,cat-6058,16,cat-6058,16
cat-14467,camels,cat-6058,5,cat-6058,5
cat-14469,camels,cat-6058,157,cat-6058,157
cat-14472,camels,cat-6058,156,cat-6058,156
cat-14473,camels,cat-6058,207,cat-6058,207
cat-14481,camels,cat-6058,7,cat-6058,7
cat-14486,camels,cat-6058,122,cat-6058,122
cat-14490,camels,cat-6058,163,cat-6058,163
cat-14491,camels,cat-6058,160,cat-6058,160
cat-14506,camels,cat-6058,79,cat-6058,79
cat-14507,camels,cat-6058,141,cat-6058,141
cat-14514,camels,cat-6058,172,cat-6058,172
cat-14516,camels,cat-6058,114,cat-6058,114
cat-14518,camels,cat-6058,168,cat-6058,168
cat-14519,camels,cat-6058,116,cat-6058,116
cat-14523,camels,cat-6058,171,cat-6058,171
cat-14529,camels,cat-6058,124,cat-6058,124
cat-14530,camels,cat-6058,130,cat-6058,130
cat-14533,camels,cat-6058,174,cat-6058,174
cat-14564,camels,cat-6058,42,cat-6058,42
cat-14568,camels,cat-6058,37,cat-6058,37
cat-14573,camels,cat-6058,19,cat-6058,19
cat-14580,camels,cat-6058,19,cat-6058,19
cat-14587,camels,cat-6058,10,cat-6058,10
cat-14590,camels,cat-6058,7,cat-6058,7
cat-14595,camels,cat-6058,2,cat-6058,2
cat-14609,camels,cat-6058,6,cat-6058,6
cat-14615,camels,cat-6058,6,cat-6058,6
cat-14625,camels,cat-6058,0,cat-6058,0
cat-14641,camels,cat-6058,10,cat-6058,10
cat-14658,camels,cat-6058,17,cat-6058,17
cat-14668,camels,cat-6058,21,cat-6058,21
cat-14670,camels,cat-6058,24,cat-6058,24
cat-14687,camels,cat-6058,48,cat-6058,48
cat-14690,camels,cat-6058,52,cat-6058,52
cat-14693,camels,cat-6058,55,cat-6058,55
cat-14696,camels,cat-6058,52,cat-6058,52
cat-14697,camels,cat-6058,45,cat-6058,45
cat-14699,camels,cat-6058,49,cat-6058,49
cat-14720,camels,cat-6058,63,cat-6058,63
cat-14735,camels,cat-6058,66,cat-6058,66
cat-14739,camels,cat-6058,75,cat-6058,75
cat-14752,camels,cat-6058,69,cat-6058,69
cat-14764,camels,cat-6058,76,cat-6058,76
cat-14768,camels,cat-6058,75,cat-6058,75
cat-14771,camels,cat-6058,75,cat-6058,75
cat-14790,camels,cat-6058,83,cat-6058,83
cat-14792,camels,cat-6058,84,cat-6058,84
cat-14800,camels,cat-6058,85,cat-6058,85
cat-14813,camels,cat-6058,94,cat-6058,94
cat-14822,camels,cat-6058,100,cat-6058,100
cat-14823,camels,cat-6058,98,cat-6058,98
cat-14831,camels,cat-6058,105,cat-6058,105
cat-14835,camels,cat-6058,102,cat-6058,102
cat-14837,camels,cat-6058,105,cat-6058,105
cat-14844,camels,cat-6058,122,cat-6058,122
cat-14846,camels,cat-6058,126,cat-6058,126
cat-14848,camels,cat-6058,128,cat-6058,128
cat-14850,camels,cat-6058,129,cat-6058,129
cat-14855,camels,cat-6058,131,cat-6058,131
cat-14860,camels,cat-6058,132,cat-6058,132
cat-14886,camels,cat-6058,129,cat-6058,129
cat-14889,camels,cat-6058,125,cat-6058,125
cat-14895,camels,cat-6058,120,cat-6058,120
cat-14900,camels,cat-6058,111,cat-6058,111
cat-14906,camels,cat-6058,109,cat-6058,109
cat-14907,camels,cat-6058,107,cat-6058,107
cat-14909,camels,cat-6058,105,cat-6058,105
cat-14911,camels,cat-6058,109,cat-6058,109
cat-14914,camels,cat-6058,111,cat-6058,111
cat-14921,camels,cat-6058,118,cat-6058,118
cat-14926,camels,cat-6058,118,cat-6058,118
cat-14932,camels,cat-6058,125,cat-6058,125
cat-14943,camels,cat-6058,118,cat-6058,118
cat-14947,camels,cat-6058,126,cat-6058,126
cat-14949,camels,cat-6058,130,cat-6058,130
cat-14951,camels,cat-6058,127,cat-6058,127
cat-14954,camels,cat-6058,130,cat-6058,130
cat-14956,camels,cat-6058,134,cat-6058,134
cat-14965,camels,cat-6058,115,cat-6058,115
cat-14967,camels,cat-6058,107,cat-6058,107
cat-14970,camels,cat-6058,103,cat-6058,103
cat-14972,camels,cat-6058,103,cat-6058,103
cat-14973,camels,cat-6058,106,cat-6058,106
cat-14985,camels,cat-6058,108,cat-6058,108
cat-14986,camels,cat-6058,110,cat-6058,110
cat-14987,camels,cat-6058,111,cat-6058,111
cat-15002,camels,cat-6058,84,cat-6058,84
cat-15019,camels,cat-6058,92,cat-6058,92
cat-15022,camels,cat-6058,87,cat-6058,87
cat-15024,camels,cat-6058,94,cat-6058,94
cat-15037,camels,cat-6058,107,cat-6058,107
cat-15043,camels,cat-6058,112,cat-6058,112
cat-15049,camels,cat-6058,117,cat-6058,117
cat-15050,camels,cat-6058,117,cat-6058,117
cat-15058,camels,cat-6058,110,cat-6058,110
cat-15060,camels,cat-6058,107,cat-6058,107
cat-15096,camels,cat-6058,128,cat-6058,128
cat-15130,camels,cat-6058,133,cat-6058,133
cat-15136,camels,cat-6058,129,cat-6058,129
cat-15141,camels,cat-6058,135,cat-6058,135
cat-15142,camels,cat-6058,133,cat-6058,133
cat-15143,camels,cat-6058,128,cat-6058,128
cat-15153,camels,cat-6058,123,cat-6058,123
cat-15158,camels,cat-6058,120,cat-6058,120
cat-15159,camels,cat-6058,118,cat-6058,118
cat-15163,camels,cat-6058,117,cat-6058,117
cat-15165,camels,cat-6058,113,cat-6058,113
cat-15172,camels,cat-6058,124,cat-6058,124
cat-15177,camels,cat-6058,139,cat-6058,139
cat-15200,camels,cat-6058,136,cat-6058,136
cat-15241,camels,cat-6058,138,cat-6058,138
cat-15247,camels,cat-6058,142,cat-6058,142
cat-15252,camels,cat-6058,142,cat-6058,142
cat-15263,camels,cat-6058,131,cat-6058,131
cat-15276,camels,cat-6058,151,cat-6058,151
